,文番号,表層,品詞1,品詞2,品詞3,品詞4,原型,posID
0,0,以下,名詞,非自立,副詞可能,*,以下,66
2,0,2つ,名詞,一般,*,*,2つ,38
4,0,テーマ,名詞,一般,*,*,テーマ,38
6,0,それぞれ,名詞,副詞可能,*,*,それぞれ,67
7,0,6日,名詞,固有名詞,一般,*,6日,41
9,0,実験,名詞,サ変接続,*,*,実験,36
11,0,行う,動詞,自立,*,*,行う,31
14,1,テーマ,名詞,一般,*,*,テーマ,38
17,1,いくつか,名詞,一般,*,*,いくつか,38
19,1,サブ,名詞,一般,*,*,サブ,38
20,1,テーマ,名詞,一般,*,*,テーマ,38
22,1,分かれ,動詞,自立,*,*,分かれる,31
26,1,毎週,名詞,副詞可能,*,*,毎週,67
27,1,2日,名詞,固有名詞,一般,*,2日,41
29,1,午後,名詞,副詞可能,*,*,午後,67
31,1,行う,動詞,自立,*,*,行う,31
35,2,真空,名詞,一般,*,*,真空,38
37,2,原子,名詞,一般,*,*,原子,38
39,2,分子,名詞,一般,*,*,分子,38
44,3,真空,名詞,一般,*,*,真空,38
45,3,測定,名詞,サ変接続,*,*,測定,36
49,4,コンダクタンス,名詞,固有名詞,一般,*,コンダクタンス,41
51,4,測定,名詞,サ変接続,*,*,測定,36
55,5,気体,名詞,一般,*,*,気体,38
57,5,分留,名詞,サ変接続,*,*,分留,36
60,6,放射線,名詞,一般,*,*,放射線,38
61,6,計測,名詞,サ変接続,*,*,計測,36
65,7,霧箱,名詞,固有名詞,一般,*,霧箱,41
69,8,シンチレーション検出器,名詞,固有名詞,一般,*,シンチレーション検出器,41
73,9,半導体,名詞,一般,*,*,半導体,38
74,9,検出,名詞,サ変接続,*,*,検出,36
75,9,器,名詞,接尾,一般,*,器,51
76,9,真空,名詞,一般,*,*,真空,38
78,9,作成,名詞,サ変接続,*,*,作成,36
79,9,方法,名詞,一般,*,*,方法,38
81,9,説明,名詞,サ変接続,*,*,説明,36
84,10,放射線,名詞,一般,*,*,放射線,38
86,10,検出,名詞,サ変接続,*,*,検出,36
87,10,方法,名詞,一般,*,*,方法,38
89,10,説明,名詞,サ変接続,*,*,説明,36
92,10,以下,名詞,非自立,副詞可能,*,以下,66
94,10,2つ,名詞,一般,*,*,2つ,38
96,10,テーマ,名詞,一般,*,*,テーマ,38
98,10,それぞれ,名詞,副詞可能,*,*,それぞれ,67
99,10,6日,名詞,固有名詞,一般,*,6日,41
101,10,実験,名詞,サ変接続,*,*,実験,36
103,10,行う,動詞,自立,*,*,行う,31
106,11,テーマ,名詞,一般,*,*,テーマ,38
109,11,いくつか,名詞,一般,*,*,いくつか,38
111,11,サブ,名詞,一般,*,*,サブ,38
112,11,テーマ,名詞,一般,*,*,テーマ,38
114,11,分かれ,動詞,自立,*,*,分かれる,31
118,11,毎週,名詞,副詞可能,*,*,毎週,67
119,11,2日,名詞,固有名詞,一般,*,2日,41
121,11,午後,名詞,副詞可能,*,*,午後,67
123,11,行う,動詞,自立,*,*,行う,31
127,12,真空,名詞,一般,*,*,真空,38
129,12,原子,名詞,一般,*,*,原子,38
131,12,分子,名詞,一般,*,*,分子,38
136,13,真空,名詞,一般,*,*,真空,38
137,13,測定,名詞,サ変接続,*,*,測定,36
141,14,コンダクタンス,名詞,固有名詞,一般,*,コンダクタンス,41
143,14,測定,名詞,サ変接続,*,*,測定,36
147,15,気体,名詞,一般,*,*,気体,38
149,15,分留,名詞,サ変接続,*,*,分留,36
152,16,放射線,名詞,一般,*,*,放射線,38
153,16,計測,名詞,サ変接続,*,*,計測,36
157,17,霧箱,名詞,固有名詞,一般,*,霧箱,41
