,文番号,表層,品詞1,品詞2,品詞3,品詞4,原型,posID
0,0,上級,名詞,一般,*,*,上級,38
1,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
2,0,第五,名詞,固有名詞,一般,*,第五,41
4,0,医,名詞,一般,*,*,医,38
5,0,農薬,名詞,一般,*,*,農薬,38
6,0,化学,名詞,一般,*,*,化学,38
8,0,上級,名詞,一般,*,*,上級,38
9,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
10,0,第五,名詞,固有名詞,一般,*,第五,41
12,0,医,名詞,一般,*,*,医,38
13,0,農薬,名詞,一般,*,*,農薬,38
14,0,化学,名詞,一般,*,*,化学,38
16,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
17,0,上級,名詞,一般,*,*,上級,38
18,0,第五,名詞,固有名詞,一般,*,第五,41
20,0,医,名詞,一般,*,*,医,38
21,0,農薬,名詞,一般,*,*,農薬,38
22,0,化学,名詞,一般,*,*,化学,38
24,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
25,0,上級,名詞,一般,*,*,上級,38
26,0,第五,名詞,固有名詞,一般,*,第五,41
28,0,医,名詞,一般,*,*,医,38
29,0,農薬,名詞,一般,*,*,農薬,38
30,0,化学,名詞,一般,*,*,化学,38
32,0,上級,名詞,一般,*,*,上級,38
33,0,有機化学,名詞,固有名詞,一般,*,有機化学,41
34,0,第五,名詞,固有名詞,一般,*,第五,41
36,0,医,名詞,一般,*,*,医,38
37,0,農薬,名詞,一般,*,*,農薬,38
38,0,化学,名詞,一般,*,*,化学,38
