,文番号,表層,品詞1,品詞2,品詞3,品詞4,原型,posID
0,0,大学,名詞,一般,*,*,大学,38
1,0,史,名詞,接尾,一般,*,史,51
3,0,東京,名詞,固有名詞,地域,一般,東京,46
4,0,工業大学,名詞,固有名詞,一般,*,工業大学,41
7,0,校,名詞,一般,*,*,校,38
8,0,史,名詞,接尾,一般,*,史,51
10,0,日本,名詞,固有名詞,地域,国,日本,47
11,0,科学史,名詞,固有名詞,一般,*,科学史,41
12,0,大学,名詞,一般,*,*,大学,38
13,0,史,名詞,接尾,一般,*,史,51
15,0,東京,名詞,固有名詞,地域,一般,東京,46
16,0,工業大学,名詞,固有名詞,一般,*,工業大学,41
19,0,校,名詞,一般,*,*,校,38
20,0,史,名詞,接尾,一般,*,史,51
22,0,日本,名詞,固有名詞,地域,国,日本,47
23,0,科学史,名詞,固有名詞,一般,*,科学史,41
24,0,大学,名詞,一般,*,*,大学,38
25,0,史,名詞,接尾,一般,*,史,51
27,0,東京,名詞,固有名詞,地域,一般,東京,46
28,0,工業大学,名詞,固有名詞,一般,*,工業大学,41
31,0,校,名詞,一般,*,*,校,38
32,0,史,名詞,接尾,一般,*,史,51
34,0,日本,名詞,固有名詞,地域,国,日本,47
35,0,科学史,名詞,固有名詞,一般,*,科学史,41
36,0,大学,名詞,一般,*,*,大学,38
37,0,史,名詞,接尾,一般,*,史,51
39,0,東京,名詞,固有名詞,地域,一般,東京,46
40,0,工業大学,名詞,固有名詞,一般,*,工業大学,41
43,0,校,名詞,一般,*,*,校,38
44,0,史,名詞,接尾,一般,*,史,51
46,0,日本,名詞,固有名詞,地域,国,日本,47
47,0,科学史,名詞,固有名詞,一般,*,科学史,41
48,0,大学,名詞,一般,*,*,大学,38
49,0,史,名詞,接尾,一般,*,史,51
51,0,東京,名詞,固有名詞,地域,一般,東京,46
52,0,工業大学,名詞,固有名詞,一般,*,工業大学,41
55,0,校,名詞,一般,*,*,校,38
56,0,史,名詞,接尾,一般,*,史,51
58,0,日本,名詞,固有名詞,地域,国,日本,47
59,0,科学史,名詞,固有名詞,一般,*,科学史,41
